"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 23, 2020","44.45","44.40","44.85","43.50","4.18M","-0.89%"
"Jan 22, 2020","44.85","43.00","44.85","42.89","4.58M","5.04%"
"Jan 21, 2020","42.70","43.00","43.17","42.31","5.30M","-0.58%"
"Jan 20, 2020","42.95","43.80","43.93","42.40","5.25M","-1.90%"
"Jan 17, 2020","43.78","44.03","44.50","43.43","6.92M","-1.17%"
"Jan 16, 2020","44.30","45.10","45.25","43.81","5.23M","-1.42%"
"Jan 15, 2020","44.94","44.10","45.27","43.84","5.81M","1.56%"
"Jan 14, 2020","44.25","44.75","45.05","44.20","5.94M","-1.01%"
"Jan 13, 2020","44.70","43.50","44.91","43.26","8.94M","3.69%"
"Jan 10, 2020","43.11","43.10","43.50","42.95","4.51M","0.16%"
"Jan 09, 2020","43.04","43.14","43.58","42.60","8.25M","-0.25%"
"Jan 08, 2020","43.15","41.30","43.21","41.01","9.73M","4.99%"
"Jan 07, 2020","41.10","40.62","41.33","40.08","3.62M","1.28%"
"Jan 06, 2020","40.58","40.36","41.20","40.11","4.30M","-0.17%"
"Jan 03, 2020","40.65","40.22","41.36","40.20","4.47M","-0.34%"
"Jan 02, 2020","40.79","40.05","40.82","39.80","3.98M","2.80%"
"Dec 30, 2019","39.68","40.00","40.56","39.68","2.38M","-0.80%"
"Dec 27, 2019","40.00","40.72","40.95","39.64","3.39M","-1.77%"
"Dec 26, 2019","40.72","40.04","40.79","39.55","2.79M","1.70%"
"Dec 23, 2019","40.04","40.25","40.56","39.47","3.00M","-0.35%"
"Dec 20, 2019","40.18","39.70","40.50","39.21","5.48M","1.29%"
"Dec 19, 2019","39.67","39.58","39.86","39.01","3.84M","0.25%"
"Dec 18, 2019","39.57","40.25","40.25","39.00","7.94M","-1.15%"
"Dec 17, 2019","40.03","39.20","40.34","39.20","6.01M","2.12%"
"Dec 16, 2019","39.20","39.00","39.79","38.93","3.80M","0.82%"
"Dec 13, 2019","38.88","39.50","39.88","38.64","3.85M","-0.72%"
"Dec 12, 2019","39.16","39.35","39.78","39.00","3.06M","-0.05%"
"Dec 11, 2019","39.18","37.76","39.34","37.72","5.54M","2.86%"
"Dec 10, 2019","38.09","37.80","38.46","37.74","3.48M","0.82%"
"Dec 09, 2019","37.78","38.10","38.67","37.70","3.14M","-1.10%"
"Dec 06, 2019","38.20","38.10","38.65","37.94","3.73M","0.53%"
"Dec 05, 2019","38.00","37.90","38.70","37.64","4.07M","0.24%"
"Dec 04, 2019","37.91","38.95","38.95","37.64","5.00M","-2.67%"
"Dec 03, 2019","38.95","38.55","38.95","38.26","3.91M","0.39%"
"Dec 02, 2019","38.80","38.56","39.15","38.38","3.02M","0.62%"
"Nov 29, 2019","38.56","38.40","38.84","37.91","4.84M","-0.03%"
"Nov 28, 2019","38.57","39.14","39.50","38.42","4.11M","-1.36%"
"Nov 27, 2019","39.10","38.20","39.42","38.05","5.98M","2.68%"
"Nov 26, 2019","38.08","38.12","38.79","37.80","8.82M","0.21%"
"Nov 25, 2019","38.00","38.62","38.62","37.87","3.91M","-0.81%"
"Nov 22, 2019","38.31","38.23","38.69","37.87","5.91M","0.21%"
"Nov 21, 2019","38.23","37.90","38.33","37.40","3.71M","0.82%"
"Nov 19, 2019","37.92","38.00","38.55","37.62","3.91M","0.26%"
"Nov 18, 2019","37.82","36.91","37.92","36.35","8.21M","3.19%"
"Nov 14, 2019","36.65","37.80","37.95","36.21","5.43M","-2.63%"
"Nov 13, 2019","37.64","38.24","38.60","37.45","6.71M","-1.57%"
"Nov 12, 2019","38.24","38.25","39.26","37.92","7.45M","0.00%"
"Nov 11, 2019","38.24","37.90","38.41","37.30","5.86M","0.63%"
"Nov 08, 2019","38.00","38.00","38.70","37.50","6.80M","-0.68%"
