"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 31, 2019","44.64","43.35","44.64","42.57","23.86M","1.41%"
"Oct 30, 2019","44.02","42.86","44.44","42.25","31.87M","6.97%"
"Oct 29, 2019","41.15","43.18","43.39","40.63","12.26M","-3.56%"
"Oct 28, 2019","42.67","42.20","43.18","42.05","10.44M","1.60%"
"Oct 25, 2019","42.00","43.38","43.50","42.00","8.04M","-2.89%"
"Oct 24, 2019","43.25","43.49","43.95","43.16","5.92M","-0.55%"
"Oct 23, 2019","43.49","43.59","43.99","42.92","8.06M","-0.53%"
"Oct 22, 2019","43.72","43.19","43.98","43.17","5.90M","1.44%"
"Oct 21, 2019","43.10","43.35","43.55","42.42","6.13M","0.23%"
"Oct 18, 2019","43.00","43.44","43.95","42.35","7.07M","-0.39%"
"Oct 17, 2019","43.17","42.70","44.35","42.60","13.27M","0.96%"
"Oct 16, 2019","42.76","41.61","42.88","40.97","10.24M","2.30%"
"Oct 15, 2019","41.80","42.20","42.80","41.23","9.50M","-0.88%"
"Oct 14, 2019","42.17","40.00","42.17","39.90","10.94M","4.12%"
"Oct 11, 2019","40.50","39.48","40.75","39.36","10.89M","4.01%"
"Oct 10, 2019","38.94","39.70","39.98","38.80","7.52M","-1.79%"
"Oct 09, 2019","39.65","38.30","39.68","38.28","8.86M","4.34%"
"Oct 08, 2019","38.00","38.64","38.97","37.86","10.59M","-0.86%"
"Oct 07, 2019","38.33","38.53","39.67","38.09","9.79M","-0.98%"
"Oct 04, 2019","38.71","37.33","38.85","37.23","14.81M","3.98%"
"Oct 03, 2019","37.23","36.49","37.23","35.98","5.76M","2.20%"
"Oct 02, 2019","36.43","37.08","37.22","36.20","8.79M","-2.54%"
"Oct 01, 2019","37.38","37.08","37.38","36.64","6.42M","1.11%"
"Sep 30, 2019","36.97","36.68","37.15","36.47","5.12M","0.65%"
"Sep 27, 2019","36.73","36.49","36.77","36.08","4.02M","0.63%"
"Sep 26, 2019","36.50","36.74","37.20","36.44","6.89M","-0.41%"
"Sep 25, 2019","36.65","36.48","36.80","35.68","5.59M","-0.14%"
"Sep 24, 2019","36.70","36.03","36.93","35.90","9.37M","1.97%"
"Sep 23, 2019","35.99","36.58","36.58","35.74","6.10M","-1.56%"
"Sep 20, 2019","36.56","35.94","36.56","35.45","10.61M","2.09%"
"Sep 19, 2019","35.81","35.40","36.35","35.40","11.46M","2.14%"
"Sep 18, 2019","35.06","34.50","35.20","34.45","6.34M","0.60%"
"Sep 17, 2019","34.85","34.14","35.18","33.83","10.29M","-0.06%"
"Sep 16, 2019","34.87","33.80","34.87","32.77","10.56M","2.26%"
"Sep 13, 2019","34.10","35.22","35.27","34.05","7.66M","-2.57%"
"Sep 12, 2019","35.00","35.00","35.39","33.88","12.53M","1.16%"
"Sep 11, 2019","34.60","33.70","34.65","33.15","16.28M","6.46%"
"Sep 10, 2019","32.50","33.00","33.31","31.63","23.81M","-4.97%"
"Sep 09, 2019","34.20","36.09","36.16","33.51","14.22M","-5.00%"
"Sep 06, 2019","36.00","36.98","37.06","35.85","7.79M","-1.91%"
"Sep 05, 2019","36.70","37.50","37.79","36.65","6.98M","-1.34%"
"Sep 04, 2019","37.20","36.66","37.20","36.35","7.78M","3.68%"
"Sep 03, 2019","35.88","36.28","37.38","35.78","7.31M","-1.99%"
"Sep 02, 2019","36.61","36.50","36.94","36.08","6.70M","0.88%"
"Aug 30, 2019","36.29","37.60","37.93","35.91","10.96M","-2.60%"
"Aug 29, 2019","37.26","35.59","37.26","35.35","13.87M","6.73%"
"Aug 28, 2019","34.91","34.01","34.98","33.50","10.97M","2.05%"
"Aug 27, 2019","34.21","34.26","34.93","33.82","12.92M","1.51%"
"Aug 26, 2019","33.70","34.85","35.00","33.25","9.48M","-0.24%"
"Aug 23, 2019","33.78","33.65","34.98","32.98","16.52M","-1.89%"
"Aug 22, 2019","34.43","36.70","36.90","34.28","13.07M","-5.77%"
"Aug 21, 2019","36.54","36.77","37.22","36.54","6.27M","0.03%"
"Aug 20, 2019","36.53","37.65","37.68","36.21","10.23M","-3.44%"
"Aug 19, 2019","37.83","38.07","38.20","37.30","5.69M","0.72%"
"Aug 16, 2019","37.56","37.59","37.85","36.40","8.81M","3.44%"
"Aug 15, 2019","36.31","37.50","38.03","36.11","10.01M","-1.73%"
"Aug 14, 2019","36.95","37.37","38.25","36.58","13.10M","-2.38%"
"Aug 13, 2019","37.85","37.60","38.30","37.42","15.96M","3.93%"
"Aug 12, 2019","36.42","37.77","37.77","35.97","9.43M","-3.60%"
"Aug 09, 2019","37.78","37.15","38.66","37.14","11.95M","1.72%"
"Aug 08, 2019","37.14","36.70","37.34","36.55","9.59M","2.29%"
"Aug 07, 2019","36.31","36.90","36.90","35.24","11.47M","-0.79%"
"Aug 06, 2019","36.60","35.59","37.06","35.53","17.25M","6.09%"
"Aug 05, 2019","34.50","35.25","35.25","34.41","14.71M","-2.65%"
"Aug 02, 2019","35.44","35.08","35.60","34.69","11.28M","2.55%"
"Aug 01, 2019","34.56","33.69","34.91","33.54","19.67M","4.82%"
"Jul 31, 2019","32.97","33.49","33.75","32.54","12.47M","-0.30%"
"Jul 30, 2019","33.07","32.98","33.93","32.88","14.01M","0.27%"
"Jul 29, 2019","32.98","31.50","33.05","31.33","11.46M","4.70%"
"Jul 26, 2019","31.50","30.78","31.73","30.61","9.32M","3.08%"
"Jul 25, 2019","30.56","30.96","31.03","30.27","8.84M","-0.55%"
"Jul 24, 2019","30.73","30.38","31.14","30.38","6.87M","1.59%"
"Jul 23, 2019","30.25","31.13","31.20","30.17","8.93M","-2.17%"
"Jul 22, 2019","30.92","30.12","30.93","29.88","11.85M","3.90%"
"Jul 19, 2019","29.76","31.12","31.18","29.76","11.98M","-3.63%"
"Jul 18, 2019","30.88","30.94","31.31","30.64","9.77M","1.08%"
"Jul 17, 2019","30.55","29.64","31.37","29.64","20.84M","4.44%"
"Jul 16, 2019","29.25","28.98","29.27","28.93","5.53M","1.46%"
"Jul 15, 2019","28.83","29.38","29.42","28.75","7.40M","-0.62%"
"Jul 12, 2019","29.01","29.38","30.05","29.00","15.27M","0.55%"
"Jul 11, 2019","28.85","29.48","29.48","28.64","8.59M","-1.16%"
"Jul 10, 2019","29.19","28.91","29.49","28.91","8.86M","1.78%"
"Jul 08, 2019","28.68","28.26","28.90","28.15","7.50M","1.49%"
"Jul 05, 2019","28.26","27.75","28.52","27.56","7.85M","2.24%"
"Jul 04, 2019","27.64","27.83","28.00","27.64","9.03M","0.11%"
"Jul 03, 2019","27.61","26.48","27.61","26.41","10.82M","3.95%"
"Jul 02, 2019","26.56","26.34","26.56","26.12","5.67M","1.10%"
"Jul 01, 2019","26.27","26.50","26.70","26.15","5.64M","-0.45%"
"Jun 28, 2019","26.39","26.18","26.39","25.92","8.07M","1.19%"
"Jun 27, 2019","26.08","26.04","26.19","25.68","5.90M","0.08%"
"Jun 26, 2019","26.06","26.00","26.26","25.88","5.64M","0.97%"
"Jun 25, 2019","25.81","26.12","26.37","25.81","8.29M","-1.68%"
"Jun 24, 2019","26.25","26.52","26.74","26.08","6.72M","-1.24%"
"Jun 21, 2019","26.58","26.38","26.75","26.36","9.86M","1.26%"
"Jun 19, 2019","26.25","25.88","26.38","25.63","20.77M","0.92%"
"Jun 18, 2019","26.01","26.32","26.57","25.88","8.78M","0.27%"
"Jun 17, 2019","25.94","26.51","27.00","25.85","10.96M","-1.93%"
"Jun 14, 2019","26.45","26.12","26.88","25.68","11.81M","0.95%"
"Jun 13, 2019","26.20","25.75","26.28","25.69","10.26M","3.19%"
"Jun 12, 2019","25.39","25.75","25.77","25.12","10.60M","-1.97%"
"Jun 11, 2019","25.90","25.50","26.19","25.46","9.00M","2.33%"
"Jun 10, 2019","25.31","24.82","25.55","24.56","9.35M","2.02%"
"Jun 07, 2019","24.81","23.85","24.81","23.82","7.80M","4.46%"
"Jun 06, 2019","23.75","24.25","24.25","23.51","5.39M","-0.63%"
"Jun 05, 2019","23.90","24.50","24.65","23.50","10.09M","-1.73%"
"Jun 04, 2019","24.32","24.75","24.87","24.00","6.43M","-0.08%"
"Jun 03, 2019","24.34","24.62","24.85","24.19","6.59M","-0.65%"
"May 31, 2019","24.50","24.00","24.50","23.96","6.73M","1.62%"
"May 30, 2019","24.11","23.75","24.30","23.70","7.20M","1.90%"
"May 29, 2019","23.66","23.79","24.43","23.39","11.27M","0.17%"
"May 28, 2019","23.62","22.54","23.62","22.52","16.41M","6.16%"
"May 27, 2019","22.25","22.62","22.75","22.25","3.86M","0.63%"
"May 24, 2019","22.11","22.81","22.94","22.00","6.35M","-1.99%"
"May 23, 2019","22.56","22.21","22.79","21.89","8.21M","0.13%"
"May 22, 2019","22.53","22.62","23.02","22.25","8.80M","0.45%"
"May 21, 2019","22.43","21.98","22.71","21.95","9.25M","3.75%"
"May 20, 2019","21.62","21.25","21.90","21.15","8.18M","2.46%"
"May 17, 2019","21.10","20.63","21.60","20.63","8.45M","1.05%"
"May 16, 2019","20.88","21.52","21.60","20.85","14.13M","-3.42%"
"May 15, 2019","21.62","22.03","22.03","21.46","11.85M","-2.96%"
"May 14, 2019","22.28","22.88","23.12","22.25","8.06M","-0.98%"
"May 13, 2019","22.50","23.06","23.16","22.50","7.42M","-3.47%"
"May 10, 2019","23.31","23.38","23.59","22.63","7.02M","0.30%"
"May 09, 2019","23.24","24.11","24.11","23.24","8.58M","-3.93%"
"May 08, 2019","24.19","24.01","24.44","24.01","7.25M","0.71%"
"May 07, 2019","24.02","25.19","25.29","23.91","13.64M","-4.04%"
"May 06, 2019","25.03","24.38","25.12","24.25","12.18M","2.04%"
"May 03, 2019","24.53","23.88","24.88","23.88","9.57M","2.89%"
"May 02, 2019","23.84","23.60","24.07","23.49","10.77M","-0.29%"
"Apr 30, 2019","23.91","22.95","23.91","22.88","17.03M","7.17%"
"Apr 29, 2019","22.31","22.38","22.50","22.16","4.09M","-0.27%"
"Apr 26, 2019","22.37","22.00","22.49","21.92","9.20M","2.24%"
"Apr 25, 2019","21.88","21.38","21.88","21.26","6.13M","1.48%"
"Apr 24, 2019","21.56","21.33","21.62","21.06","6.45M","0.84%"
"Apr 23, 2019","21.38","21.00","21.43","21.00","4.15M","2.30%"
"Apr 22, 2019","20.90","21.24","21.27","20.76","3.46M","-2.11%"
"Apr 18, 2019","21.35","20.10","21.41","20.04","10.93M","6.86%"
"Apr 17, 2019","19.98","20.45","20.59","19.82","9.74M","-1.77%"
