"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 04, 2019","4.01","4.00","4.04","3.98","173.10K","0.25%"
"Dec 03, 2019","4.00","4.01","4.05","3.99","136.10K","-0.50%"
"Dec 02, 2019","4.02","3.99","4.04","3.99","141.70K","1.52%"
"Nov 29, 2019","3.96","4.00","4.02","3.95","150.30K","-0.50%"
"Nov 28, 2019","3.98","4.05","4.05","3.98","159.10K","-0.75%"
"Nov 27, 2019","4.01","4.03","4.05","3.99","178.00K","1.01%"
"Nov 26, 2019","3.97","4.01","4.04","3.97","184.00K","-1.00%"
"Nov 25, 2019","4.01","4.06","4.06","3.97","192.10K","1.26%"
"Nov 22, 2019","3.96","3.98","4.05","3.96","203.20K","-0.25%"
"Nov 21, 2019","3.97","4.00","4.03","3.96","69.40K","0.51%"
"Nov 19, 2019","3.95","4.04","4.05","3.95","92.80K","-1.25%"
"Nov 18, 2019","4.00","3.97","4.02","3.94","96.20K","2.04%"
"Nov 14, 2019","3.92","3.96","3.99","3.90","120.10K","-1.01%"
"Nov 13, 2019","3.96","4.02","4.06","3.87","141.10K","-1.98%"
"Nov 12, 2019","4.04","4.09","4.10","4.00","163.50K","-1.22%"
"Nov 11, 2019","4.09","4.00","4.09","3.99","135.20K","2.51%"
"Nov 08, 2019","3.99","4.04","4.07","3.95","152.00K","-1.24%"
"Nov 07, 2019","4.04","3.90","4.07","3.90","288.50K","4.12%"
"Nov 06, 2019","3.88","3.93","3.94","3.80","145.00K","-0.26%"
"Nov 05, 2019","3.89","3.92","3.94","3.80","320.00K","-0.26%"
"Nov 04, 2019","3.90","3.74","3.92","3.72","383.70K","5.41%"
"Nov 01, 2019","3.70","3.69","3.75","3.67","183.20K","0.82%"
"Oct 31, 2019","3.67","3.58","3.67","3.58","117.50K","2.80%"
"Oct 30, 2019","3.57","3.48","3.63","3.45","143.40K","2.88%"
"Oct 29, 2019","3.47","3.55","3.56","3.45","228.90K","-2.25%"
"Oct 28, 2019","3.55","3.75","3.75","3.54","315.20K","-3.53%"
"Oct 25, 2019","3.68","3.77","3.77","3.59","165.40K","-2.13%"
"Oct 24, 2019","3.76","3.79","3.80","3.74","104.60K","0.27%"
"Oct 23, 2019","3.75","3.75","3.80","3.71","96.00K","0.54%"
"Oct 22, 2019","3.73","3.69","3.77","3.68","85.60K","0.81%"
"Oct 21, 2019","3.70","3.75","3.76","3.68","109.20K","-1.07%"
"Oct 18, 2019","3.74","3.80","3.80","3.69","113.10K","-1.32%"
"Oct 17, 2019","3.79","3.78","3.80","3.76","129.80K","0.80%"
"Oct 16, 2019","3.76","3.73","3.77","3.68","200.30K","1.08%"
"Oct 15, 2019","3.72","3.57","3.72","3.52","257.10K","3.91%"
"Oct 14, 2019","3.58","3.54","3.63","3.52","177.80K","1.70%"
"Oct 11, 2019","3.52","3.27","3.53","3.27","211.20K","7.32%"
"Oct 10, 2019","3.28","3.28","3.35","3.26","243.60K","0.61%"
"Oct 09, 2019","3.26","3.35","3.35","3.25","373.20K","-1.51%"
"Oct 08, 2019","3.31","3.43","3.43","3.30","406.30K","-3.50%"
"Oct 07, 2019","3.43","3.52","3.52","3.41","177.70K","-2.00%"
"Oct 04, 2019","3.50","3.50","3.53","3.45","213.30K","-0.57%"
"Oct 03, 2019","3.52","3.51","3.53","3.41","320.30K","0.28%"
"Oct 02, 2019","3.51","3.56","3.56","3.47","235.90K","-1.40%"
"Oct 01, 2019","3.56","3.62","3.62","3.55","132.70K","-0.28%"
"Sep 30, 2019","3.57","3.60","3.62","3.55","90.70K","-0.83%"
"Sep 27, 2019","3.60","3.64","3.64","3.57","149.50K","0.00%"
"Sep 26, 2019","3.60","3.66","3.66","3.59","136.10K","-1.10%"
"Sep 25, 2019","3.64","3.66","3.66","3.59","228.40K","-1.36%"
"Sep 24, 2019","3.69","3.70","3.74","3.62","169.50K","-0.27%"
"Sep 23, 2019","3.70","3.69","3.74","3.62","170.20K","0.27%"
"Sep 20, 2019","3.69","3.77","3.77","3.60","316.00K","-1.86%"
"Sep 19, 2019","3.76","3.73","3.80","3.73","129.90K","0.80%"
"Sep 18, 2019","3.73","3.63","3.75","3.60","118.40K","2.47%"
"Sep 17, 2019","3.64","3.64","3.64","3.57","83.80K","0.55%"
"Sep 16, 2019","3.62","3.70","3.70","3.55","162.30K","-0.28%"
"Sep 13, 2019","3.63","3.59","3.68","3.58","186.70K","2.54%"
"Sep 12, 2019","3.54","3.59","3.61","3.50","154.70K","-0.56%"
"Sep 11, 2019","3.56","3.62","3.62","3.52","93.70K","0.00%"
"Sep 10, 2019","3.56","3.56","3.66","3.51","210.50K","-1.66%"
"Sep 09, 2019","3.62","3.60","3.65","3.55","203.70K","0.56%"
"Sep 06, 2019","3.60","3.54","3.64","3.54","119.10K","1.69%"
"Sep 05, 2019","3.54","3.46","3.58","3.46","140.30K","1.72%"
"Sep 04, 2019","3.48","3.47","3.50","3.44","94.00K","0.58%"
"Sep 03, 2019","3.46","3.51","3.55","3.41","212.00K","-1.14%"
"Sep 02, 2019","3.50","3.48","3.53","3.45","123.80K","0.86%"
"Aug 30, 2019","3.47","3.45","3.54","3.38","209.70K","1.46%"
"Aug 29, 2019","3.42","3.27","3.45","3.23","151.70K","5.23%"
"Aug 28, 2019","3.25","3.21","3.27","3.20","131.00K","1.88%"
"Aug 27, 2019","3.19","3.34","3.34","3.17","297.40K","-2.15%"
"Aug 26, 2019","3.26","3.40","3.60","3.26","212.80K","-2.69%"
"Aug 23, 2019","3.35","3.54","3.54","3.25","273.00K","-4.29%"
"Aug 22, 2019","3.50","3.65","3.65","3.50","194.30K","-1.13%"
"Aug 21, 2019","3.54","3.51","3.65","3.50","117.40K","0.85%"
"Aug 20, 2019","3.51","3.55","3.55","3.51","261.50K","0.00%"
"Aug 19, 2019","3.51","3.66","3.66","3.50","186.10K","-1.68%"
"Aug 16, 2019","3.57","3.68","3.68","3.57","145.00K","-0.83%"
"Aug 15, 2019","3.60","3.81","3.81","3.55","286.40K","-3.74%"
"Aug 14, 2019","3.74","3.96","3.96","3.73","340.40K","-5.79%"
"Aug 13, 2019","3.97","3.82","3.97","3.77","141.90K","5.31%"
"Aug 12, 2019","3.77","3.82","3.83","3.73","233.80K","-0.79%"
"Aug 09, 2019","3.80","3.90","3.94","3.75","130.60K","-0.52%"
"Aug 08, 2019","3.82","3.80","3.86","3.77","89.20K","1.87%"
"Aug 07, 2019","3.75","3.85","3.86","3.61","290.60K","-1.83%"
