"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 07, 2020","21.39","21.10","21.49","21.00","10.40K","0.85%"
"Feb 06, 2020","21.21","21.99","21.99","21.10","23.00K","-1.39%"
"Feb 05, 2020","21.51","21.70","22.18","21.50","20.00K","-0.65%"
"Feb 04, 2020","21.65","21.69","21.81","21.40","13.90K","0.93%"
"Feb 03, 2020","21.45","21.60","22.05","21.45","14.20K","0.19%"
"Jan 31, 2020","21.41","22.22","22.22","21.41","17.10K","-4.25%"
"Jan 30, 2020","22.36","21.63","22.37","21.41","16.70K","2.38%"
"Jan 29, 2020","21.84","23.00","23.15","21.72","45.40K","-2.93%"
"Jan 28, 2020","22.50","23.29","23.29","22.40","33.60K","-0.66%"
"Jan 27, 2020","22.65","22.97","23.08","22.52","14.10K","-1.95%"
"Jan 24, 2020","23.10","23.07","23.12","22.77","19.00K","0.39%"
"Jan 23, 2020","23.01","22.80","23.18","22.40","17.30K","1.50%"
"Jan 22, 2020","22.67","23.18","23.30","22.62","15.40K","-0.79%"
"Jan 21, 2020","22.85","23.80","24.14","22.74","26.90K","-4.39%"
"Jan 20, 2020","23.90","24.12","24.24","23.87","11.60K","-1.65%"
"Jan 17, 2020","24.30","24.01","24.47","23.92","17.40K","1.50%"
"Jan 16, 2020","23.94","24.00","24.00","23.75","5.40K","0.38%"
"Jan 15, 2020","23.85","24.22","24.22","23.70","26.50K","-1.45%"
"Jan 14, 2020","24.20","24.85","24.85","24.10","18.40K","-2.62%"
"Jan 13, 2020","24.85","24.52","24.99","23.91","10.70K","3.54%"
"Jan 10, 2020","24.00","24.34","24.60","23.91","21.20K","-0.54%"
"Jan 09, 2020","24.13","24.60","24.60","24.01","20.20K","-1.55%"
"Jan 08, 2020","24.51","25.23","25.23","24.31","10.70K","-1.57%"
"Jan 07, 2020","24.90","25.16","25.48","24.90","10.60K","-0.40%"
"Jan 06, 2020","25.00","25.50","25.75","24.82","29.60K","-3.47%"
"Jan 03, 2020","25.90","25.23","25.90","24.95","121.00K","1.73%"
"Jan 02, 2020","25.46","25.71","25.71","24.94","101.30K","3.88%"
"Dec 30, 2019","24.51","26.10","26.23","24.51","95.80K","-2.12%"
"Dec 27, 2019","25.04","26.72","26.96","25.04","10.70K","-6.46%"
"Dec 26, 2019","26.77","24.71","26.77","24.71","16.80K","11.08%"
"Dec 23, 2019","24.10","26.99","27.17","24.10","7.80K","-10.74%"
"Dec 20, 2019","27.00","26.29","27.00","26.29","5.50K","1.31%"
"Dec 19, 2019","26.65","26.07","27.00","25.98","11.90K","2.22%"
"Dec 18, 2019","26.07","24.64","26.24","24.64","23.20K","5.12%"
"Dec 17, 2019","24.80","24.69","25.31","24.50","11.90K","-1.12%"
"Dec 16, 2019","25.08","24.42","25.29","24.01","12.40K","2.79%"
"Dec 13, 2019","24.40","24.50","24.78","24.37","4.50K","0.33%"
"Dec 12, 2019","24.32","24.41","24.52","24.15","1.40K","1.25%"
"Dec 11, 2019","24.02","24.33","24.46","24.02","5.50K","-0.41%"
