"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 26, 2019","131.00","135.00","135.00","130.60","0.60K","-2.96%"
"Sep 25, 2019","135.00","135.60","135.60","131.00","1.70K","-0.44%"
"Sep 24, 2019","135.60","146.01","150.00","135.50","4.30K","1.15%"
"Sep 23, 2019","134.06","134.00","134.06","134.00","0.40K","-3.90%"
"Sep 20, 2019","139.50","138.50","141.00","136.01","1.00K","-1.76%"
"Sep 19, 2019","142.00","146.99","149.00","136.50","3.30K","4.37%"
"Sep 18, 2019","136.05","144.50","144.50","135.00","6.70K","-5.52%"
"Sep 17, 2019","144.00","150.00","150.00","142.00","1.80K","-4.00%"
"Sep 16, 2019","150.00","155.51","155.51","140.00","4.20K","-3.23%"
"Sep 13, 2019","155.00","158.01","162.50","151.66","3.90K","-2.53%"
"Sep 12, 2019","159.03","160.01","172.00","157.50","6.50K","-0.11%"
"Sep 11, 2019","159.21","163.00","164.98","156.50","4.70K","0.75%"
"Sep 10, 2019","158.02","163.01","166.00","156.10","5.30K","1.95%"
"Sep 09, 2019","155.00","174.00","180.00","154.00","15.00K","-3.13%"
"Sep 06, 2019","160.00","119.99","205.00","110.00","42.90K","31.00%"
"Sep 05, 2019","122.14","144.99","144.99","122.00","6.40K","-18.57%"
"Sep 04, 2019","150.00","158.99","158.99","147.01","4.60K","-6.24%"
"Sep 03, 2019","159.99","169.94","169.95","150.70","7.60K","-7.79%"
"Sep 02, 2019","173.51","170.00","184.99","162.90","17.90K","15.67%"
"Aug 30, 2019","150.00","135.00","197.00","133.00","27.40K","27.12%"
"Aug 29, 2019","118.00","130.00","135.00","98.00","22.20K","-22.62%"
"Aug 28, 2019","152.50","279.00","279.00","150.00","37.20K","-41.57%"
"Aug 27, 2019","261.00","430.00","499.00","135.99","86.60K","-13.00%"
"Aug 26, 2019","300.00","166.00","300.00","165.00","124.40K","121.40%"
"Aug 23, 2019","135.50","84.90","150.00","80.00","177.40K","80.67%"
"Aug 22, 2019","75.00","40.51","77.99","40.51","116.10K","90.40%"
"Aug 21, 2019","39.39","32.50","39.94","29.99","28.20K","64.95%"
