"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 04, 2018","72.07","73.33","73.38","71.97","2.66M","-1.92%"
"Sep 03, 2018","73.48","73.66","73.73","73.09","2.28M","-0.86%"
"Aug 31, 2018","74.12","73.67","74.50","73.34","3.27M","0.52%"
"Aug 30, 2018","73.74","75.19","75.50","73.70","5.16M","-2.56%"
"Aug 29, 2018","75.68","74.80","76.04","74.80","2.11M","1.19%"
"Aug 28, 2018","74.79","75.00","75.31","74.43","1.97M","-0.41%"
"Aug 27, 2018","75.10","73.85","75.28","73.85","2.95M","1.93%"
"Aug 24, 2018","73.68","73.80","74.00","73.07","1.97M","0.89%"
"Aug 23, 2018","73.03","74.25","74.53","72.85","2.57M","-1.51%"
"Aug 22, 2018","74.15","72.44","74.15","72.08","3.41M","2.26%"
"Aug 21, 2018","72.51","73.39","73.69","72.30","3.16M","-1.59%"
"Aug 20, 2018","73.68","73.15","73.84","72.91","5.02M","0.45%"
"Aug 17, 2018","73.35","73.32","73.71","73.01","3.27M","-1.07%"
"Aug 16, 2018","74.14","74.83","74.99","73.72","3.10M","-0.34%"
"Aug 15, 2018","74.39","75.25","75.26","74.17","3.94M","-1.99%"
"Aug 14, 2018","75.90","75.50","75.99","74.94","2.89M","1.35%"
"Aug 13, 2018","74.89","73.41","74.99","73.27","3.42M","1.48%"
"Aug 10, 2018","73.80","75.49","75.49","73.40","8.50M","-2.84%"
"Aug 09, 2018","75.96","76.65","76.70","75.40","4.73M","-0.47%"
"Aug 08, 2018","76.32","77.57","78.12","76.18","3.67M","-1.51%"
"Aug 07, 2018","77.49","78.77","78.94","77.13","6.18M","-0.96%"
"Aug 06, 2018","78.24","78.80","78.92","78.13","1.83M","-0.53%"
"Aug 03, 2018","78.66","77.47","78.94","77.37","3.57M","2.22%"
"Aug 02, 2018","76.95","76.90","77.13","75.80","1.93M","0.64%"
"Aug 01, 2018","76.46","76.01","76.96","76.00","1.70M","0.01%"
"Jul 31, 2018","76.45","77.06","77.10","76.23","2.24M","-1.25%"
