"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 29, 2019","47.72","48.14","48.37","47.32","5.90M","-0.89%"
"Nov 28, 2019","48.15","47.39","48.21","47.02","4.66M","1.48%"
"Nov 27, 2019","47.45","46.89","47.84","46.26","10.28M","2.04%"
"Nov 26, 2019","46.50","47.58","47.58","45.82","22.76M","-2.66%"
"Nov 25, 2019","47.77","49.27","49.27","47.66","12.73M","-3.48%"
"Nov 22, 2019","49.49","48.88","49.49","48.31","8.32M","1.25%"
"Nov 21, 2019","48.88","47.94","48.88","47.54","10.93M","1.96%"
"Nov 19, 2019","47.94","49.45","49.45","47.59","11.32M","-2.24%"
"Nov 18, 2019","49.04","50.12","50.40","48.86","10.10M","-1.53%"
"Nov 14, 2019","49.80","49.57","49.80","48.97","6.58M","0.55%"
"Nov 13, 2019","49.53","48.75","49.53","48.54","7.82M","0.67%"
"Nov 12, 2019","49.20","49.50","49.65","48.83","8.88M","-1.80%"
"Nov 11, 2019","50.10","48.31","50.10","48.21","7.96M","2.87%"
"Nov 08, 2019","48.70","49.30","49.78","48.32","8.83M","-1.42%"
"Nov 07, 2019","49.40","49.05","49.80","48.70","4.96M","1.02%"
"Nov 06, 2019","48.90","49.29","49.84","48.60","7.24M","-0.81%"
"Nov 05, 2019","49.30","49.27","49.34","48.55","6.12M","0.06%"
"Nov 04, 2019","49.27","49.19","49.48","48.53","5.46M","0.14%"
"Nov 01, 2019","49.20","48.51","49.48","48.36","6.54M","1.69%"
"Oct 31, 2019","48.38","48.39","48.70","47.85","5.24M","-0.25%"
"Oct 30, 2019","48.50","47.90","48.55","47.51","6.81M","1.25%"
"Oct 29, 2019","47.90","48.50","48.57","47.65","5.66M","-1.74%"
"Oct 28, 2019","48.75","48.35","48.75","48.10","4.45M","0.70%"
"Oct 25, 2019","48.41","48.50","48.72","48.01","5.50M","-0.43%"
"Oct 24, 2019","48.62","48.25","48.82","47.90","6.80M","0.79%"
"Oct 23, 2019","48.24","47.53","48.55","47.25","9.62M","1.49%"
"Oct 22, 2019","47.53","46.70","47.72","46.65","9.66M","1.36%"
"Oct 21, 2019","46.89","46.20","46.89","45.88","6.18M","0.97%"
"Oct 18, 2019","46.44","45.80","46.49","45.80","6.03M","0.63%"
"Oct 17, 2019","46.15","45.60","46.15","45.55","7.49M","2.10%"
"Oct 16, 2019","45.20","44.51","45.29","44.16","8.33M","1.55%"
"Oct 15, 2019","44.51","45.09","45.68","44.51","9.54M","-1.44%"
"Oct 14, 2019","45.16","45.00","45.39","44.82","5.14M","0.24%"
"Oct 11, 2019","45.05","44.57","45.35","44.36","6.20M","2.25%"
"Oct 10, 2019","44.06","43.63","44.55","43.42","5.97M","0.36%"
"Oct 09, 2019","43.90","43.60","44.15","43.25","3.10M","1.39%"
"Oct 08, 2019","43.30","43.18","44.24","42.81","13.33M","0.70%"
"Oct 07, 2019","43.00","44.39","44.39","42.80","6.75M","-3.48%"
"Oct 04, 2019","44.55","43.40","44.61","43.10","10.12M","2.18%"
"Oct 03, 2019","43.60","43.10","43.60","42.49","5.54M","1.16%"
"Oct 02, 2019","43.10","43.42","43.55","42.55","7.09M","-1.53%"
"Oct 01, 2019","43.77","43.87","44.33","43.57","6.24M","0.32%"
"Sep 30, 2019","43.63","44.40","44.66","43.60","6.67M","-1.69%"
